ent_station,ext_station,ent_time_period,riders_average_weekday
Bethesda,Capitol Heights,AM Peak,0.2727272727272727
Bethesda,Capitol South,AM Peak,49.27272727272727
Bethesda,Cheverly,AM Peak,0.045454545454545456
Bethesda,Clarendon,AM Peak,4.7727272727272725
Bethesda,Cleveland Park,AM Peak,8.090909090909092
Bethesda,College Park-U of MD,AM Peak,4.0
Bethesda,Columbia Heights,AM Peak,3.3636363636363638
Bethesda,Congress Heights,AM Peak,1.4545454545454546
Bethesda,Court House,AM Peak,11.181818181818182
Bethesda,Crystal City,AM Peak,32.22727272727273
Bethesda,Dunn Loring,AM Peak,0.5454545454545454
Bethesda,Dupont Circle,AM Peak,238.36363636363637
Bethesda,East Falls Church,AM Peak,1.2272727272727273
Bethesda,Eastern Market,AM Peak,7.2272727272727275
Bethesda,Eisenhower Avenue,AM Peak,2.227272727272727
Bethesda,Farragut North,AM Peak,835.8636363636364
Bethesda,Farragut West,AM Peak,4.409090909090909
Bethesda,Federal Center SW,AM Peak,55.18181818181818
Bethesda,Federal Triangle,AM Peak,47.90909090909091
Bethesda,Foggy Bottom,AM Peak,45.0
Bethesda,Forest Glen,AM Peak,0.2727272727272727
Bethesda,Fort Totten,AM Peak,0.45454545454545453
Bethesda,Franconia-Springfield,AM Peak,2.1363636363636362
Bethesda,Friendship Heights,AM Peak,75.4090909090909
Bethesda,Gallery Place-Chinatown,AM Peak,172.6818181818182
Bethesda,Georgia Avenue-Petworth,AM Peak,0.7727272727272727
Bethesda,Glenmont,AM Peak,0.36363636363636365
Bethesda,Greenbelt,AM Peak,0.9090909090909091
Bethesda,Grosvenor,AM Peak,6.5
Bethesda,Huntington,AM Peak,1.0
Bethesda,Judiciary Square,AM Peak,131.8181818181818
Bethesda,King Street,AM Peak,18.40909090909091
Bethesda,Landover,AM Peak,1.0909090909090908
Bethesda,Largo Town Center,AM Peak,0.13636363636363635
Bethesda,L'Enfant Plaza,AM Peak,84.0
Bethesda,McPherson Square,AM Peak,31.818181818181817
Bethesda,Medical Center,AM Peak,108.27272727272727
Bethesda,Metro Center,AM Peak,426.72727272727275
Bethesda,Minnesota Avenue,AM Peak,1.3181818181818181
Bethesda,Morgan Blvd.,AM Peak,0.5454545454545454
Bethesda,Mt. Vernon Square-UDC,AM Peak,5.636363636363637
Bethesda,Navy Yard,AM Peak,33.18181818181818
Bethesda,Naylor Road,AM Peak,0.2727272727272727
Bethesda,New Carrollton,AM Peak,2.227272727272727
Bethesda,New York Ave,AM Peak,31.59090909090909
Bethesda,Pentagon,AM Peak,15.227272727272727
Bethesda,Pentagon City,AM Peak,8.181818181818182
Bethesda,Potomac Avenue,AM Peak,0.45454545454545453
Bethesda,Prince George's Plaza,AM Peak,1.4545454545454546
Bethesda,Reagan Washington National Airport,AM Peak,31.318181818181817
Bethesda,Rhode Island Avenue,AM Peak,0.9090909090909091
Bethesda,Rockville,AM Peak,38.40909090909091
Bethesda,Rosslyn,AM Peak,33.95454545454545
Bethesda,Shady Grove,AM Peak,34.09090909090909
Bethesda,Shaw-Howard University,AM Peak,2.8181818181818183
Bethesda,Silver Spring,AM Peak,1.1363636363636365
Bethesda,Smithsonian,AM Peak,77.72727272727273
Bethesda,Southern Avenue,AM Peak,1.3636363636363635
Bethesda,Stadium-Armory,AM Peak,0.5454545454545454
Bethesda,Suitland,AM Peak,7.363636363636363
Bethesda,Takoma,AM Peak,0.9090909090909091
Bethesda,Tenleytown-AU,AM Peak,61.77272727272727
Bethesda,Twinbrook,AM Peak,22.363636363636363
Bethesda,U Street-Cardozo,AM Peak,2.590909090909091
Bethesda,Union Station,AM Peak,253.0
Bethesda,Van Dorn Street,AM Peak,0.45454545454545453
Bethesda,Van Ness-UDC,AM Peak,27.045454545454547
Bethesda,Vienna,AM Peak,3.1363636363636362
Bethesda,Virginia Square-GMU,AM Peak,2.8636363636363638
Bethesda,Waterfront,AM Peak,6.090909090909091
Bethesda,West Falls Church,AM Peak,5.363636363636363
Bethesda,West Hyattsville,AM Peak,0.045454545454545456
Bethesda,Wheaton,AM Peak,0.4090909090909091
Bethesda,White Flint,AM Peak,56.22727272727273
Bethesda,Woodley Park-Zoo,AM Peak,23.40909090909091
Braddock Road,Addison Road,AM Peak,0.8636363636363636
Braddock Road,Anacostia,AM Peak,5.090909090909091
Braddock Road,Archives-Navy Memorial,AM Peak,179.04545454545453
Braddock Road,Arlington Cemetery,AM Peak,3.6363636363636362
Braddock Road,Ballston,AM Peak,27.681818181818183
Braddock Road,Benning Road,AM Peak,1.4090909090909092
Braddock Road,Bethesda,AM Peak,11.318181818181818
Braddock Road,Braddock Road,AM Peak,3.8181818181818183
Braddock Road,Branch Avenue,AM Peak,0.6818181818181818
Braddock Road,Brookland,AM Peak,7.0
Braddock Road,Capitol Heights,AM Peak,0.13636363636363635
Braddock Road,Capitol South,AM Peak,58.09090909090909
Braddock Road,Cheverly,AM Peak,2.4545454545454546
Braddock Road,Clarendon,AM Peak,11.409090909090908
Braddock Road,Cleveland Park,AM Peak,0.36363636363636365
Braddock Road,College Park-U of MD,AM Peak,4.090909090909091
Braddock Road,Columbia Heights,AM Peak,7.136363636363637
Braddock Road,Congress Heights,AM Peak,0.5
Braddock Road,Court House,AM Peak,18.40909090909091
Braddock Road,Crystal City,AM Peak,91.13636363636364
Braddock Road,Deanwood,AM Peak,0.8181818181818182
Braddock Road,Dunn Loring,AM Peak,7.181818181818182
Braddock Road,Dupont Circle,AM Peak,32.59090909090909
Braddock Road,East Falls Church,AM Peak,1.2272727272727273
Braddock Road,Eastern Market,AM Peak,12.272727272727273
Braddock Road,Eisenhower Avenue,AM Peak,11.681818181818182
Braddock Road,Farragut North,AM Peak,19.318181818181817
Braddock Road,Farragut West,AM Peak,293.45454545454544
Braddock Road,Federal Center SW,AM Peak,23.954545454545453
Braddock Road,Federal Triangle,AM Peak,54.09090909090909
Braddock Road,Foggy Bottom,AM Peak,178.27272727272728
Braddock Road,Forest Glen,AM Peak,0.5
Braddock Road,Fort Totten,AM Peak,2.227272727272727
Braddock Road,Franconia-Springfield,AM Peak,35.54545454545455
Braddock Road,Friendship Heights,AM Peak,5.909090909090909
Braddock Road,Gallery Place-Chinatown,AM Peak,151.3181818181818
Braddock Road,Georgia Avenue-Petworth,AM Peak,4.454545454545454
Braddock Road,Glenmont,AM Peak,0.09090909090909091
Braddock Road,Greenbelt,AM Peak,1.4545454545454546
Braddock Road,Grosvenor,AM Peak,0.5
Braddock Road,Huntington,AM Peak,23.045454545454547
Braddock Road,Judiciary Square,AM Peak,17.954545454545453
Braddock Road,King Street,AM Peak,50.63636363636363
Braddock Road,Landover,AM Peak,0.18181818181818182
Braddock Road,Largo Town Center,AM Peak,1.5454545454545454
Braddock Road,L'Enfant Plaza,AM Peak,200.4090909090909
Braddock Road,McPherson Square,AM Peak,188.04545454545453
Braddock Road,Medical Center,AM Peak,11.090909090909092
Braddock Road,Metro Center,AM Peak,85.5
Braddock Road,Minnesota Avenue,AM Peak,0.4090909090909091
Braddock Road,Morgan Blvd.,AM Peak,0.9545454545454546
Braddock Road,Mt. Vernon Square-UDC,AM Peak,16.545454545454547
Braddock Road,Navy Yard,AM Peak,50.45454545454545
Braddock Road,Naylor Road,AM Peak,0.4090909090909091
Braddock Road,New Carrollton,AM Peak,3.772727272727273
Braddock Road,New York Ave,AM Peak,22.136363636363637
Braddock Road,Pentagon,AM Peak,133.5909090909091
Braddock Road,Pentagon City,AM Peak,22.227272727272727
Braddock Road,Potomac Avenue,AM Peak,2.5454545454545454
Braddock Road,Prince George's Plaza,AM Peak,0.6818181818181818
Braddock Road,Reagan Washington National Airport,AM Peak,32.77272727272727
Braddock Road,Rhode Island Avenue,AM Peak,0.8181818181818182
Braddock Road,Rockville,AM Peak,1.0454545454545454
Braddock Road,Rosslyn,AM Peak,103.95454545454545
Braddock Road,Shady Grove,AM Peak,1.8181818181818181
Braddock Road,Shaw-Howard University,AM Peak,5.5
Braddock Road,Silver Spring,AM Peak,20.818181818181817
Braddock Road,Smithsonian,AM Peak,31.90909090909091
Braddock Road,Southern Avenue,AM Peak,2.272727272727273
Braddock Road,Stadium-Armory,AM Peak,3.5454545454545454
Braddock Road,Suitland,AM Peak,7.5
Braddock Road,Takoma,AM Peak,1.5454545454545454
Braddock Road,Tenleytown-AU,AM Peak,10.590909090909092
Braddock Road,Twinbrook,AM Peak,2.090909090909091
Braddock Road,U Street-Cardozo,AM Peak,6.681818181818182
Braddock Road,Union Station,AM Peak,110.81818181818181
Braddock Road,Van Dorn Street,AM Peak,16.227272727272727
Braddock Road,Van Ness-UDC,AM Peak,5.181818181818182
Braddock Road,Vienna,AM Peak,4.7272727272727275
Braddock Road,Virginia Square-GMU,AM Peak,9.909090909090908
Braddock Road,Waterfront,AM Peak,3.3181818181818183
Braddock Road,West Falls Church,AM Peak,11.818181818181818
Braddock Road,West Hyattsville,AM Peak,0.2727272727272727
Braddock Road,Wheaton,AM Peak,0.2727272727272727
Braddock Road,White Flint,AM Peak,4.136363636363637
Braddock Road,Woodley Park-Zoo,AM Peak,3.090909090909091
Branch Avenue,Addison Road,AM Peak,2.1818181818181817
Branch Avenue,Anacostia,AM Peak,39.36363636363637
Branch Avenue,Archives-Navy Memorial,AM Peak,342.45454545454544
Branch Avenue,Arlington Cemetery,AM Peak,2.1818181818181817
Branch Avenue,Ballston,AM Peak,44.31818181818182
Branch Avenue,Benning Road,AM Peak,2.3636363636363638
Branch Avenue,Bethesda,AM Peak,53.81818181818182
Branch Avenue,Braddock Road,AM Peak,4.454545454545454
Branch Avenue,Branch Avenue,AM Peak,9.5
Branch Avenue,Brookland,AM Peak,29.454545454545453
Branch Avenue,Capitol Heights,AM Peak,2.090909090909091
Branch Avenue,Capitol South,AM Peak,51.95454545454545
Branch Avenue,Cheverly,AM Peak,2.0454545454545454
Branch Avenue,Clarendon,AM Peak,13.363636363636363
Branch Avenue,Cleveland Park,AM Peak,2.772727272727273
Branch Avenue,College Park-U of MD,AM Peak,11.818181818181818
Branch Avenue,Columbia Heights,AM Peak,56.54545454545455
Branch Avenue,Congress Heights,AM Peak,6.0
Branch Avenue,Court House,AM Peak,18.0
Branch Avenue,Crystal City,AM Peak,82.81818181818181
Branch Avenue,Deanwood,AM Peak,0.7272727272727273
Branch Avenue,Dunn Loring,AM Peak,9.045454545454545
Branch Avenue,Dupont Circle,AM Peak,65.45454545454545
Branch Avenue,East Falls Church,AM Peak,2.0
Branch Avenue,Eastern Market,AM Peak,6.409090909090909
Branch Avenue,Eisenhower Avenue,AM Peak,4.409090909090909
Branch Avenue,Farragut North,AM Peak,205.8181818181818
Branch Avenue,Farragut West,AM Peak,271.90909090909093
Branch Avenue,Federal Center SW,AM Peak,79.0
Branch Avenue,Federal Triangle,AM Peak,200.27272727272728
Branch Avenue,Foggy Bottom,AM Peak,164.22727272727272
Branch Avenue,Forest Glen,AM Peak,0.6363636363636364
Branch Avenue,Fort Totten,AM Peak,9.409090909090908
Branch Avenue,Franconia-Springfield,AM Peak,6.818181818181818
Branch Avenue,Friendship Heights,AM Peak,34.04545454545455
Branch Avenue,Gallery Place-Chinatown,AM Peak,342.40909090909093
Branch Avenue,Georgia Avenue-Petworth,AM Peak,19.5
Branch Avenue,Glenmont,AM Peak,1.5909090909090908
Branch Avenue,Greenbelt,AM Peak,10.0
Branch Avenue,Grosvenor,AM Peak,6.7727272727272725
Branch Avenue,Huntington,AM Peak,5.318181818181818
Branch Avenue,Judiciary Square,AM Peak,96.5909090909091
Branch Avenue,King Street,AM Peak,17.772727272727273
Branch Avenue,Landover,AM Peak,2.5
Branch Avenue,Largo Town Center,AM Peak,12.454545454545455
Branch Avenue,L'Enfant Plaza,AM Peak,536.2727272727273
Branch Avenue,McPherson Square,AM Peak,254.9090909090909
Branch Avenue,Medical Center,AM Peak,79.36363636363636
Branch Avenue,Metro Center,AM Peak,156.77272727272728
Branch Avenue,Minnesota Avenue,AM Peak,4.2727272727272725
Branch Avenue,Morgan Blvd.,AM Peak,2.727272727272727
Branch Avenue,Mt. Vernon Square-UDC,AM Peak,33.13636363636363
Branch Avenue,Navy Yard,AM Peak,135.6818181818182
Branch Avenue,Naylor Road,AM Peak,8.818181818181818
Branch Avenue,New Carrollton,AM Peak,13.863636363636363
Branch Avenue,New York Ave,AM Peak,99.68181818181819
Branch Avenue,Pentagon,AM Peak,238.0
Branch Avenue,Pentagon City,AM Peak,53.45454545454545
Branch Avenue,Potomac Avenue,AM Peak,1.8636363636363635
Branch Avenue,Prince George's Plaza,AM Peak,17.59090909090909
Branch Avenue,Reagan Washington National Airport,AM Peak,17.40909090909091
Branch Avenue,Rhode Island Avenue,AM Peak,11.090909090909092
Branch Avenue,Rockville,AM Peak,11.045454545454545
Branch Avenue,Rosslyn,AM Peak,94.31818181818181
Branch Avenue,Shady Grove,AM Peak,15.545454545454545
Branch Avenue,Shaw-Howard University,AM Peak,23.818181818181817
Branch Avenue,Silver Spring,AM Peak,64.86363636363636
Branch Avenue,Smithsonian,AM Peak,157.1818181818182
Branch Avenue,Southern Avenue,AM Peak,11.181818181818182
Branch Avenue,Stadium-Armory,AM Peak,5.454545454545454
Branch Avenue,Suitland,AM Peak,25.681818181818183
Branch Avenue,Takoma,AM Peak,3.590909090909091
Branch Avenue,Tenleytown-AU,AM Peak,28.5
Branch Avenue,Twinbrook,AM Peak,11.136363636363637
Branch Avenue,U Street-Cardozo,AM Peak,28.0
Branch Avenue,Union Station,AM Peak,214.95454545454547
Branch Avenue,Van Dorn Street,AM Peak,1.5454545454545454
Branch Avenue,Van Ness-UDC,AM Peak,11.454545454545455
Branch Avenue,Vienna,AM Peak,8.863636363636363
Branch Avenue,Virginia Square-GMU,AM Peak,11.318181818181818
Branch Avenue,Waterfront,AM Peak,21.772727272727273
Branch Avenue,West Falls Church,AM Peak,23.181818181818183
Branch Avenue,West Hyattsville,AM Peak,4.0
Branch Avenue,Wheaton,AM Peak,3.9545454545454546
Branch Avenue,White Flint,AM Peak,18.40909090909091
Branch Avenue,Woodley Park-Zoo,AM Peak,11.181818181818182
Brookland,Addison Road,AM Peak,2.727272727272727
Brookland,Anacostia,AM Peak,15.272727272727273
Brookland,Archives-Navy Memorial,AM Peak,5.545454545454546
Brookland,Arlington Cemetery,AM Peak,0.8636363636363636
Brookland,Ballston,AM Peak,20.636363636363637
Brookland,Benning Road,AM Peak,3.4545454545454546
Brookland,Bethesda,AM Peak,25.59090909090909
Brookland,Braddock Road,AM Peak,3.0
Brookland,Branch Avenue,AM Peak,2.909090909090909
Brookland,Brookland,AM Peak,8.090909090909092
Brookland,Capitol Heights,AM Peak,0.6363636363636364
Brookland,Capitol South,AM Peak,17.227272727272727
Brookland,Cheverly,AM Peak,0.4090909090909091
Brookland,Clarendon,AM Peak,3.272727272727273
Brookland,Cleveland Park,AM Peak,6.7727272727272725
Brookland,College Park-U of MD,AM Peak,7.0
Brookland,Columbia Heights,AM Peak,27.681818181818183
Brookland,Congress Heights,AM Peak,4.2272727272727275
Brookland,Court House,AM Peak,8.363636363636363
Brookland,Crystal City,AM Peak,20.318181818181817
Brookland,Deanwood,AM Peak,3.090909090909091
Brookland,Dunn Loring,AM Peak,3.6363636363636362
Brookland,Dupont Circle,AM Peak,101.95454545454545
Brookland,East Falls Church,AM Peak,1.8636363636363635
Brookland,Eastern Market,AM Peak,10.227272727272727
Brookland,Eisenhower Avenue,AM Peak,0.6363636363636364
Brookland,Farragut North,AM Peak,267.72727272727275
Brookland,Farragut West,AM Peak,20.09090909090909
Brookland,Federal Center SW,AM Peak,17.636363636363637
Brookland,Federal Triangle,AM Peak,28.40909090909091
Brookland,Foggy Bottom,AM Peak,94.36363636363636
Brookland,Forest Glen,AM Peak,4.954545454545454
Brookland,Fort Totten,AM Peak,19.272727272727273
Brookland,Franconia-Springfield,AM Peak,2.3181818181818183
Brookland,Friendship Heights,AM Peak,19.90909090909091
Brookland,Gallery Place-Chinatown,AM Peak,89.68181818181819
Brookland,Georgia Avenue-Petworth,AM Peak,15.363636363636363
Brookland,Glenmont,AM Peak,6.954545454545454
Brookland,Greenbelt,AM Peak,10.818181818181818
Brookland,Grosvenor,AM Peak,3.590909090909091
Brookland,Huntington,AM Peak,3.0
Brookland,Judiciary Square,AM Peak,137.86363636363637
Brookland,King Street,AM Peak,9.318181818181818
Brookland,Landover,AM Peak,0.5
Brookland,Largo Town Center,AM Peak,2.909090909090909
Brookland,L'Enfant Plaza,AM Peak,53.04545454545455
Brookland,McPherson Square,AM Peak,37.72727272727273
Brookland,Medical Center,AM Peak,29.636363636363637
Brookland,Metro Center,AM Peak,140.5909090909091
Brookland,Minnesota Avenue,AM Peak,6.136363636363637
Brookland,Morgan Blvd.,AM Peak,1.3636363636363635
Brookland,Mt. Vernon Square-UDC,AM Peak,2.409090909090909
Brookland,Navy Yard,AM Peak,12.181818181818182
Brookland,Naylor Road,AM Peak,2.090909090909091
Brookland,New Carrollton,AM Peak,4.409090909090909
Brookland,New York Ave,AM Peak,62.54545454545455
Brookland,Pentagon,AM Peak,23.454545454545453
Brookland,Pentagon City,AM Peak,15.636363636363637
Brookland,Potomac Avenue,AM Peak,5.5
Brookland,Prince George's Plaza,AM Peak,6.454545454545454
Brookland,Reagan Washington National Airport,AM Peak,10.590909090909092
Brookland,Rhode Island Avenue,AM Peak,14.0
Brookland,Rockville,AM Peak,8.5
Brookland,Rosslyn,AM Peak,38.22727272727273
Brookland,Shady Grove,AM Peak,9.181818181818182
Brookland,Shaw-Howard University,AM Peak,5.409090909090909
Brookland,Silver Spring,AM Peak,79.13636363636364
Brookland,Smithsonian,AM Peak,31.90909090909091
Brookland,Southern Avenue,AM Peak,2.9545454545454546
Brookland,Stadium-Armory,AM Peak,4.954545454545454
Brookland,Suitland,AM Peak,4.454545454545454
Brookland,Takoma,AM Peak,29.136363636363637
Brookland,Tenleytown-AU,AM Peak,54.22727272727273
Brookland,Twinbrook,AM Peak,5.2272727272727275
Brookland,U Street-Cardozo,AM Peak,9.409090909090908
Brookland,Union Station,AM Peak,208.86363636363637
Brookland,Van Dorn Street,AM Peak,1.9090909090909092
Brookland,Van Ness-UDC,AM Peak,11.454545454545455
Brookland,Vienna,AM Peak,7.590909090909091
Brookland,Virginia Square-GMU,AM Peak,5.409090909090909
Brookland,Waterfront,AM Peak,13.363636363636363
Brookland,West Falls Church,AM Peak,15.272727272727273
Brookland,West Hyattsville,AM Peak,3.6818181818181817
Brookland,Wheaton,AM Peak,13.363636363636363
Brookland,White Flint,AM Peak,8.363636363636363
Brookland,Woodley Park-Zoo,AM Peak,15.590909090909092
Capitol Heights,Addison Road,AM Peak,18.181818181818183
Capitol Heights,Anacostia,AM Peak,17.136363636363637
Capitol Heights,Archives-Navy Memorial,AM Peak,22.40909090909091
Capitol Heights,Arlington Cemetery,AM Peak,1.6818181818181819
Capitol Heights,Ballston,AM Peak,17.5
Capitol Heights,Benning Road,AM Peak,2.5454545454545454
Capitol Heights,Bethesda,AM Peak,14.0
Capitol Heights,Braddock Road,AM Peak,3.0
Capitol Heights,Branch Avenue,AM Peak,3.1818181818181817
Capitol Heights,Brookland,AM Peak,19.318181818181817
Capitol Heights,Capitol Heights,AM Peak,8.045454545454545
Capitol Heights,Capitol South,AM Peak,26.59090909090909
Capitol Heights,Cheverly,AM Peak,3.272727272727273
Capitol Heights,Clarendon,AM Peak,1.0454545454545454
Capitol Heights,Cleveland Park,AM Peak,1.8181818181818181
Capitol Heights,College Park-U of MD,AM Peak,1.7727272727272727
Capitol Heights,Columbia Heights,AM Peak,19.818181818181817
Capitol Heights,Congress Heights,AM Peak,3.5454545454545454
Capitol Heights,Court House,AM Peak,3.0
Capitol Heights,Crystal City,AM Peak,13.454545454545455
Capitol Heights,Deanwood,AM Peak,2.6363636363636362
Capitol Heights,Dunn Loring,AM Peak,4.181818181818182
Capitol Heights,Dupont Circle,AM Peak,22.727272727272727
Capitol Heights,East Falls Church,AM Peak,1.1818181818181819
Capitol Heights,Eastern Market,AM Peak,21.863636363636363
Capitol Heights,Eisenhower Avenue,AM Peak,1.5909090909090908
Capitol Heights,Farragut North,AM Peak,9.863636363636363
Capitol Heights,Farragut West,AM Peak,103.95454545454545
Capitol Heights,Federal Center SW,AM Peak,43.63636363636363
Capitol Heights,Federal Triangle,AM Peak,62.68181818181818
Capitol Heights,Foggy Bottom,AM Peak,75.77272727272727
Capitol Heights,Forest Glen,AM Peak,0.2727272727272727
Capitol Heights,Fort Totten,AM Peak,7.318181818181818
Capitol Heights,Franconia-Springfield,AM Peak,5.863636363636363
