ent_station,ext_station,ent_time_period,riders_average_weekday,trip_length
stadium armory,hyattsville crossing,AM Peak,0.7727272727272727,15
stadium armory,national airport,AM Peak,7.045454545454546,9
stadium armory,rhode island avenue,AM Peak,5.409090909090909,11
stadium armory,rockville,AM Peak,1.681818181818182,21
stadium armory,rosslyn,AM Peak,23.681818181818183,8
stadium armory,shady grove,AM Peak,2.0,22
stadium armory,shaw howard university,AM Peak,6.863636363636363,9
stadium armory,silver spring,AM Peak,4.909090909090909,15
stadium armory,smithsonian,AM Peak,35.81818181818182,6
stadium armory,southern avenue,AM Peak,5.090909090909091,10
stadium armory,stadium armory,AM Peak,12.318181818181818,0
stadium armory,suitland,AM Peak,5.181818181818182,12
stadium armory,takoma,AM Peak,3.4545454545454546,14
stadium armory,tenleytown au,AM Peak,10.318181818181818,14
stadium armory,twinbrook,AM Peak,5.136363636363637,20
stadium armory,u street,AM Peak,9.590909090909092,10
stadium armory,union station,AM Peak,6.5,9
stadium armory,van dorn street,AM Peak,2.1818181818181817,13
stadium armory,van ness udc,AM Peak,5.045454545454546,13
stadium armory,vienna,AM Peak,3.636363636363636,16
stadium armory,virginia square gmu,AM Peak,3.772727272727273,11
stadium armory,waterfront,AM Peak,8.545454545454545,6
stadium armory,west falls church,AM Peak,10.181818181818182,14
stadium armory,west hyattsville,AM Peak,0.2727272727272727,14
stadium armory,wheaton,AM Peak,0.1818181818181818,17
stadium armory,north bethesda,AM Peak,0.5454545454545454,19
stadium armory,woodley park,AM Peak,2.590909090909091,11
suitland,addison road,AM Peak,1.0,15
suitland,anacostia,AM Peak,100.8181818181818,4
suitland,archives,AM Peak,246.77272727272728,8
suitland,arlington cemetery,AM Peak,2.636363636363636,9
suitland,ballston-mu,AM Peak,38.22727272727273,14
suitland,benning road,AM Peak,5.045454545454546,13
suitland,bethesda,AM Peak,30.227272727272727,18
suitland,braddock road,AM Peak,9.545454545454543,13
suitland,branch avenue,AM Peak,33.09090909090909,1
suitland,brookland cua,AM Peak,25.09090909090909,14
suitland,capitol heights,AM Peak,2.727272727272727,14
suitland,capitol south,AM Peak,27.181818181818183,9
suitland,cheverly,AM Peak,3.409090909090909,15
suitland,clarendon,AM Peak,7.090909090909091,12
suitland,cleveland park,AM Peak,5.318181818181818,14
suitland,college park university of maryland,AM Peak,15.863636363636363,18
suitland,columbia heights,AM Peak,66.45454545454545,13
suitland,congress heights,AM Peak,23.681818181818183,3
suitland,court house,AM Peak,15.590909090909092,11
suitland,crystal city,AM Peak,55.13636363636363,10
suitland,deanwood,AM Peak,3.0,14
suitland,dunn loring,AM Peak,16.09090909090909,17
suitland,dupont circle,AM Peak,61.36363636363637,12
suitland,east falls church,AM Peak,4.318181818181818,15
suitland,eastern market,AM Peak,8.0,10
suitland,eisenhower avenue,AM Peak,7.045454545454546,15
suitland,farragut north,AM Peak,124.0,11
suitland,farragut west,AM Peak,180.0909090909091,12
suitland,federal center sw,AM Peak,38.27272727272727,8
suitland,federal triangle,AM Peak,102.04545454545456,9
suitland,foggy bottom gwu,AM Peak,115.9090909090909,11
suitland,forest glen,AM Peak,3.636363636363636,18
suitland,fort totten,AM Peak,28.818181818181817,15
suitland,franconia springfield,AM Peak,9.136363636363637,16
suitland,friendship heights,AM Peak,34.59090909090909,17
suitland,gallery place,AM Peak,245.54545454545453,9
suitland,georgia avenue petworth,AM Peak,27.045454545454547,14
suitland,glenmont,AM Peak,3.8181818181818175,20
suitland,greenbelt,AM Peak,19.727272727272727,19
suitland,grosvenor strathmore,AM Peak,4.136363636363637,20
suitland,huntington,AM Peak,10.636363636363637,16
suitland,judiciary square,AM Peak,67.18181818181819,10
suitland,king street old town,AM Peak,24.727272727272727,14
suitland,landover,AM Peak,3.5,16
suitland,largo,AM Peak,5.7727272727272725,17
suitland,l'enfant plaza,AM Peak,286.8636363636364,7
suitland,mcpherson square,AM Peak,143.3181818181818,11
suitland,medical center,AM Peak,52.59090909090909,19
suitland,metro center,AM Peak,122.9090909090909,10
suitland,minnesota avenue,AM Peak,13.181818181818182,13
suitland,morgan boulevard,AM Peak,1.9090909090909087,16
suitland,mount vernon square,AM Peak,35.95454545454545,10
suitland,navy yard ballpark,AM Peak,106.95454545454544,5
suitland,naylor road,AM Peak,33.0,1
suitland,new carrollton,AM Peak,24.13636363636364,17
suitland,noma gallaudet u,AM Peak,45.72727272727273,12
suitland,pentagon,AM Peak,101.0909090909091,8
suitland,pentagon city,AM Peak,40.95454545454545,9
suitland,potomac avenue,AM Peak,5.863636363636363,11
suitland,hyattsville crossing,AM Peak,26.772727272727277,17
suitland,national airport,AM Peak,12.590909090909092,11
suitland,rhode island avenue,AM Peak,20.863636363636363,13
suitland,rockville,AM Peak,8.409090909090908,23
suitland,rosslyn,AM Peak,60.72727272727273,10
suitland,shady grove,AM Peak,17.363636363636363,24
suitland,shaw howard university,AM Peak,35.63636363636363,11
suitland,silver spring,AM Peak,50.31818181818182,17
suitland,smithsonian,AM Peak,60.81818181818182,8
suitland,southern avenue,AM Peak,26.0,2
suitland,stadium armory,AM Peak,9.863636363636363,12
suitland,suitland,AM Peak,10.227272727272728,0
suitland,takoma,AM Peak,8.181818181818182,16
suitland,tenleytown au,AM Peak,24.59090909090909,16
suitland,twinbrook,AM Peak,7.636363636363637,22
suitland,u street,AM Peak,28.5,12
suitland,union station,AM Peak,140.13636363636363,11
suitland,van dorn street,AM Peak,3.954545454545455,15
suitland,van ness udc,AM Peak,14.818181818181818,15
suitland,vienna,AM Peak,8.954545454545455,18
suitland,virginia square gmu,AM Peak,8.909090909090908,13
suitland,waterfront,AM Peak,22.863636363636363,6
suitland,west falls church,AM Peak,30.863636363636363,16
suitland,west hyattsville,AM Peak,3.636363636363636,16
suitland,wheaton,AM Peak,10.681818181818182,19
suitland,north bethesda,AM Peak,20.727272727272727,21
suitland,woodley park,AM Peak,13.636363636363637,13
takoma,addison road,AM Peak,1.318181818181818,17
takoma,anacostia,AM Peak,16.272727272727273,12
takoma,archives,AM Peak,8.227272727272727,8
takoma,arlington cemetery,AM Peak,0.6363636363636364,11
takoma,ballston-mu,AM Peak,33.45454545454545,16
takoma,benning road,AM Peak,2.909090909090909,15
takoma,bethesda,AM Peak,12.409090909090908,16
takoma,braddock road,AM Peak,4.0,15
takoma,branch avenue,AM Peak,3.1818181818181817,17
takoma,brookland cua,AM Peak,67.0909090909091,2
takoma,capitol heights,AM Peak,1.0454545454545454,16
takoma,capitol south,AM Peak,25.5,11
takoma,cheverly,AM Peak,0.5,17
takoma,clarendon,AM Peak,4.227272727272728,14
takoma,cleveland park,AM Peak,2.727272727272727,12
takoma,college park university of maryland,AM Peak,15.909090909090908,4
takoma,columbia heights,AM Peak,35.95454545454545,3
takoma,congress heights,AM Peak,3.590909090909091,13
takoma,court house,AM Peak,13.454545454545457,13
takoma,crystal city,AM Peak,38.95454545454545,12
takoma,deanwood,AM Peak,1.318181818181818,16
takoma,dunn loring,AM Peak,5.727272727272728,19
takoma,dupont circle,AM Peak,208.5,10
takoma,east falls church,AM Peak,1.8636363636363635,17
takoma,eastern market,AM Peak,12.954545454545457,12
takoma,eisenhower avenue,AM Peak,2.9545454545454546,17
takoma,farragut north,AM Peak,565.9090909090909,9
takoma,farragut west,AM Peak,40.86363636363637,10
takoma,federal center sw,AM Peak,29.5,10
takoma,federal triangle,AM Peak,49.22727272727273,9
takoma,foggy bottom gwu,AM Peak,113.9090909090909,11
takoma,forest glen,AM Peak,6.727272727272728,2
takoma,fort totten,AM Peak,18.40909090909091,1
takoma,franconia springfield,AM Peak,4.863636363636363,18
takoma,friendship heights,AM Peak,17.318181818181817,15
takoma,gallery place,AM Peak,157.72727272727272,7
takoma,georgia avenue petworth,AM Peak,7.636363636363637,2
takoma,glenmont,AM Peak,14.636363636363637,4
takoma,greenbelt,AM Peak,9.818181818181818,5
takoma,grosvenor strathmore,AM Peak,0.7727272727272727,18
takoma,huntington,AM Peak,2.863636363636364,18
takoma,judiciary square,AM Peak,217.5909090909091,6
takoma,king street old town,AM Peak,23.40909090909091,16
takoma,landover,AM Peak,2.136363636363636,18
takoma,largo,AM Peak,2.590909090909091,19
takoma,l'enfant plaza,AM Peak,110.5,9
takoma,mcpherson square,AM Peak,57.31818181818182,9
takoma,medical center,AM Peak,10.5,17
takoma,metro center,AM Peak,346.5,8
takoma,minnesota avenue,AM Peak,6.590909090909091,15
takoma,morgan boulevard,AM Peak,0.5909090909090909,18
takoma,mount vernon square,AM Peak,10.545454545454543,6
takoma,navy yard ballpark,AM Peak,32.40909090909091,11
takoma,naylor road,AM Peak,2.136363636363636,15
takoma,new carrollton,AM Peak,1.9090909090909087,19
takoma,noma gallaudet u,AM Peak,92.3181818181818,4
takoma,pentagon,AM Peak,25.09090909090909,10
takoma,pentagon city,AM Peak,12.318181818181818,11
takoma,potomac avenue,AM Peak,3.136363636363636,13
takoma,hyattsville crossing,AM Peak,10.636363636363637,3
takoma,national airport,AM Peak,19.40909090909091,13
takoma,rhode island avenue,AM Peak,42.09090909090909,3
takoma,rockville,AM Peak,6.181818181818182,21
takoma,rosslyn,AM Peak,52.18181818181818,12
takoma,shady grove,AM Peak,8.181818181818182,22
takoma,shaw howard university,AM Peak,8.681818181818182,5
takoma,silver spring,AM Peak,85.81818181818181,1
takoma,smithsonian,AM Peak,73.54545454545455,10
takoma,southern avenue,AM Peak,3.863636363636364,14
takoma,stadium armory,AM Peak,2.4545454545454546,14
takoma,suitland,AM Peak,9.5,16
takoma,takoma,AM Peak,8.590909090909092,0
takoma,tenleytown au,AM Peak,36.36363636363637,14
takoma,twinbrook,AM Peak,1.1363636363636365,20
takoma,u street,AM Peak,21.863636363636363,4
takoma,union station,AM Peak,370.77272727272725,5
takoma,van dorn street,AM Peak,2.272727272727273,17
takoma,van ness udc,AM Peak,18.181818181818183,13
takoma,vienna,AM Peak,5.0,20
takoma,virginia square gmu,AM Peak,10.0,15
takoma,waterfront,AM Peak,13.772727272727272,10
takoma,west falls church,AM Peak,10.818181818181818,18
takoma,west hyattsville,AM Peak,4.2727272727272725,2
takoma,wheaton,AM Peak,28.454545454545453,3
takoma,north bethesda,AM Peak,1.9545454545454544,19
takoma,woodley park,AM Peak,17.181818181818183,11
tenleytown au,addison road,AM Peak,1.8636363636363635,17
tenleytown au,anacostia,AM Peak,2.5,12
tenleytown au,archives,AM Peak,7.727272727272727,8
tenleytown au,arlington cemetery,AM Peak,0.4090909090909091,11
tenleytown au,ballston-mu,AM Peak,5.636363636363637,14
tenleytown au,benning road,AM Peak,1.0,15
tenleytown au,bethesda,AM Peak,110.27272727272728,2
tenleytown au,braddock road,AM Peak,1.7727272727272727,15
tenleytown au,branch avenue,AM Peak,0.2272727272727272,17
tenleytown au,brookland cua,AM Peak,7.909090909090909,12
tenleytown au,capitol heights,AM Peak,0.3636363636363636,16
tenleytown au,capitol south,AM Peak,48.54545454545455,11
tenleytown au,cheverly,AM Peak,0.4545454545454545,17
tenleytown au,clarendon,AM Peak,0.6818181818181818,12
tenleytown au,cleveland park,AM Peak,7.909090909090909,2
tenleytown au,college park university of maryland,AM Peak,3.5454545454545454,16
tenleytown au,columbia heights,AM Peak,1.681818181818182,11
tenleytown au,congress heights,AM Peak,2.909090909090909,13
tenleytown au,court house,AM Peak,3.727272727272727,11
tenleytown au,crystal city,AM Peak,9.681818181818182,12
tenleytown au,deanwood,AM Peak,0.2272727272727272,16
tenleytown au,dunn loring,AM Peak,0.8636363636363636,17
tenleytown au,dupont circle,AM Peak,110.63636363636364,4
tenleytown au,east falls church,AM Peak,0.4545454545454545,15
tenleytown au,eastern market,AM Peak,3.772727272727273,12
tenleytown au,eisenhower avenue,AM Peak,1.4545454545454546,17
tenleytown au,farragut north,AM Peak,375.1363636363636,5
tenleytown au,farragut west,AM Peak,2.8181818181818183,8
tenleytown au,federal center sw,AM Peak,29.045454545454547,10
tenleytown au,federal triangle,AM Peak,27.13636363636364,7
tenleytown au,foggy bottom gwu,AM Peak,29.181818181818183,9
tenleytown au,forest glen,AM Peak,0.5909090909090909,16
tenleytown au,fort totten,AM Peak,2.590909090909091,13
tenleytown au,franconia springfield,AM Peak,3.772727272727273,18
tenleytown au,friendship heights,AM Peak,14.181818181818182,1
tenleytown au,gallery place,AM Peak,102.6818181818182,7
tenleytown au,georgia avenue petworth,AM Peak,1.5454545454545454,12
tenleytown au,glenmont,AM Peak,0.2272727272727272,18
tenleytown au,greenbelt,AM Peak,1.7272727272727273,17
tenleytown au,grosvenor strathmore,AM Peak,8.090909090909092,4
tenleytown au,huntington,AM Peak,1.0,18
tenleytown au,judiciary square,AM Peak,105.13636363636364,8
tenleytown au,king street old town,AM Peak,11.409090909090908,16
tenleytown au,landover,AM Peak,1.1363636363636365,18
tenleytown au,largo,AM Peak,1.1363636363636365,19
tenleytown au,l'enfant plaza,AM Peak,34.68181818181818,9
tenleytown au,mcpherson square,AM Peak,13.727272727272728,7
tenleytown au,medical center,AM Peak,82.22727272727273,3
tenleytown au,metro center,AM Peak,226.63636363636363,6
tenleytown au,minnesota avenue,AM Peak,2.272727272727273,15
tenleytown au,morgan boulevard,AM Peak,0.3636363636363636,18
tenleytown au,mount vernon square,AM Peak,4.045454545454546,8
tenleytown au,navy yard ballpark,AM Peak,13.772727272727272,11
tenleytown au,naylor road,AM Peak,0.3181818181818182,15
tenleytown au,new carrollton,AM Peak,1.8636363636363635,19
tenleytown au,noma gallaudet u,AM Peak,20.545454545454547,10
tenleytown au,pentagon,AM Peak,12.363636363636363,10
tenleytown au,pentagon city,AM Peak,6.636363636363637,11
tenleytown au,potomac avenue,AM Peak,1.318181818181818,13
tenleytown au,hyattsville crossing,AM Peak,0.7272727272727273,15
tenleytown au,national airport,AM Peak,12.227272727272728,13
tenleytown au,rhode island avenue,AM Peak,3.272727272727273,11
tenleytown au,rockville,AM Peak,17.40909090909091,7
tenleytown au,rosslyn,AM Peak,18.681818181818183,10
tenleytown au,shady grove,AM Peak,19.681818181818183,8
tenleytown au,shaw howard university,AM Peak,2.590909090909091,9
tenleytown au,silver spring,AM Peak,7.181818181818182,15
tenleytown au,smithsonian,AM Peak,27.954545454545453,8
tenleytown au,southern avenue,AM Peak,0.2727272727272727,14
tenleytown au,stadium armory,AM Peak,2.8181818181818183,14
tenleytown au,suitland,AM Peak,4.681818181818182,16
tenleytown au,takoma,AM Peak,2.590909090909091,14
tenleytown au,tenleytown au,AM Peak,6.181818181818182,0
tenleytown au,twinbrook,AM Peak,19.454545454545453,6
tenleytown au,u street,AM Peak,3.954545454545455,10
tenleytown au,union station,AM Peak,166.27272727272728,9
tenleytown au,van dorn street,AM Peak,0.7272727272727273,17
tenleytown au,van ness udc,AM Peak,15.545454545454543,1
tenleytown au,vienna,AM Peak,1.0909090909090908,18
tenleytown au,virginia square gmu,AM Peak,1.4545454545454546,13
tenleytown au,waterfront,AM Peak,5.409090909090909,10
tenleytown au,west falls church,AM Peak,2.363636363636364,16
tenleytown au,west hyattsville,AM Peak,0.2727272727272727,14
tenleytown au,wheaton,AM Peak,0.4090909090909091,17
tenleytown au,north bethesda,AM Peak,18.40909090909091,5
tenleytown au,woodley park,AM Peak,12.136363636363637,3
twinbrook,addison road,AM Peak,0.5909090909090909,23
twinbrook,anacostia,AM Peak,5.2727272727272725,18
twinbrook,archives,AM Peak,4.909090909090909,14
twinbrook,arlington cemetery,AM Peak,1.4545454545454546,17
twinbrook,ballston-mu,AM Peak,16.454545454545453,20
twinbrook,benning road,AM Peak,1.2727272727272727,21
twinbrook,bethesda,AM Peak,146.27272727272728,4
twinbrook,braddock road,AM Peak,4.0,21
twinbrook,branch avenue,AM Peak,1.0454545454545454,23
twinbrook,brookland cua,AM Peak,8.363636363636363,18
twinbrook,capitol heights,AM Peak,0.2727272727272727,22
twinbrook,capitol south,AM Peak,15.545454545454543,17
twinbrook,cheverly,AM Peak,0.0909090909090909,23
twinbrook,clarendon,AM Peak,3.590909090909091,18
twinbrook,cleveland park,AM Peak,5.090909090909091,8
twinbrook,college park university of maryland,AM Peak,3.8181818181818175,22
